Geo_Name,Geo_Code,Mid_Year_Ending,Gender,Age,Population_Estimate
Northern Ireland,N92000002,1995,All persons,4,26116
Northern Ireland,N92000002,1995,All persons,5,26008
Northern Ireland,N92000002,1995,All persons,6,26380
Northern Ireland,N92000002,1995,All persons,7,26848
Northern Ireland,N92000002,1995,All persons,8,27079
Northern Ireland,N92000002,1995,All persons,9,26879
Northern Ireland,N92000002,1995,All persons,10,26618
Northern Ireland,N92000002,1995,All persons,11,26389
Northern Ireland,N92000002,1995,All persons,12,26312
Northern Ireland,N92000002,1995,All persons,13,25976
Northern Ireland,N92000002,1995,All persons,14,26617
Northern Ireland,N92000002,1995,All persons,15,26703
Northern Ireland,N92000002,1995,All persons,16,25462
Northern Ireland,N92000002,1995,All persons,17,24762
Northern Ireland,N92000002,1995,All persons,18,22960
Northern Ireland,N92000002,1995,All persons,19,23361
Northern Ireland,N92000002,1995,All persons,20,23312
Northern Ireland,N92000002,1995,All persons,21,24044
Northern Ireland,N92000002,1995,All persons,22,25058
Northern Ireland,N92000002,1995,All persons,23,24660
Northern Ireland,N92000002,1995,All persons,24,25809
Northern Ireland,N92000002,1995,All persons,25,25077
Northern Ireland,N92000002,1995,All persons,26,25550
Northern Ireland,N92000002,1995,All persons,27,25582
Northern Ireland,N92000002,1995,All persons,28,25389
Northern Ireland,N92000002,1995,All persons,29,25868
Northern Ireland,N92000002,1995,All persons,30,26203
Northern Ireland,N92000002,1995,All persons,31,25688
Northern Ireland,N92000002,1995,All persons,32,25368
Northern Ireland,N92000002,1995,All persons,33,24826
Northern Ireland,N92000002,1995,All persons,34,24460
Northern Ireland,N92000002,1995,All persons,35,24060
Northern Ireland,N92000002,1995,All persons,36,23090
Northern Ireland,N92000002,1995,All persons,37,22924
Northern Ireland,N92000002,1995,All persons,38,22208
Northern Ireland,N92000002,1995,All persons,39,21587
Northern Ireland,N92000002,1995,All persons,40,20488
Northern Ireland,N92000002,1995,All persons,41,20282
Northern Ireland,N92000002,1995,All persons,42,20276
Northern Ireland,N92000002,1995,All persons,43,19283
Northern Ireland,N92000002,1995,All persons,44,19566
Northern Ireland,N92000002,1995,All persons,45,19674
Northern Ireland,N92000002,1995,All persons,46,19503
Northern Ireland,N92000002,1995,All persons,47,19761
Northern Ireland,N92000002,1995,All persons,48,20204
Northern Ireland,N92000002,1995,All persons,49,18608
Northern Ireland,N92000002,1995,All persons,50,18547
Northern Ireland,N92000002,1995,All persons,51,18629
Northern Ireland,N92000002,1995,All persons,52,18413
Northern Ireland,N92000002,1995,All persons,53,16743
Northern Ireland,N92000002,1995,All persons,54,15472
Northern Ireland,N92000002,1995,All persons,55,15248
Northern Ireland,N92000002,1995,All persons,56,15522
Northern Ireland,N92000002,1995,All persons,57,15091
Northern Ireland,N92000002,1995,All persons,58,15167
Northern Ireland,N92000002,1995,All persons,59,14827
Northern Ireland,N92000002,1995,All persons,60,13972
Northern Ireland,N92000002,1995,All persons,61,13811
Northern Ireland,N92000002,1995,All persons,62,13814
Northern Ireland,N92000002,1995,All persons,63,13713
Northern Ireland,N92000002,1995,All persons,64,13775
Northern Ireland,N92000002,1995,All persons,65,13625
Northern Ireland,N92000002,1995,All persons,66,13121
Northern Ireland,N92000002,1995,All persons,67,12720
Northern Ireland,N92000002,1995,All persons,68,12926
Northern Ireland,N92000002,1995,All persons,69,12792
Northern Ireland,N92000002,1995,All persons,70,12077
Northern Ireland,N92000002,1995,All persons,71,11878
Northern Ireland,N92000002,1995,All persons,72,11374
Northern Ireland,N92000002,1995,All persons,73,11257
Northern Ireland,N92000002,1995,All persons,74,11028
Northern Ireland,N92000002,1995,All persons,75,10419
Northern Ireland,N92000002,1995,All persons,76,8781
Northern Ireland,N92000002,1995,All persons,77,7630
Northern Ireland,N92000002,1995,All persons,78,7369
Northern Ireland,N92000002,1995,All persons,79,6989
Northern Ireland,N92000002,1995,All persons,80,6987
Northern Ireland,N92000002,1995,All persons,81,6477
Northern Ireland,N92000002,1995,All persons,82,5904
Northern Ireland,N92000002,1995,All persons,83,5274
Northern Ireland,N92000002,1995,All persons,84,4662
Northern Ireland,N92000002,1995,All persons,85,3974
Northern Ireland,N92000002,1995,All persons,86,3541
Northern Ireland,N92000002,1995,All persons,87,2933
Northern Ireland,N92000002,1995,All persons,88,2474
Northern Ireland,N92000002,1995,All persons,89,2268
Northern Ireland,N92000002,1995,All persons,90,6497
Northern Ireland,N92000002,1995,Females,0,11574
Northern Ireland,N92000002,1995,Females,1,12027
Northern Ireland,N92000002,1995,Females,2,12048
Northern Ireland,N92000002,1995,Females,3,12505
Northern Ireland,N92000002,1995,Females,4,12746
Northern Ireland,N92000002,1995,Females,5,12622
Northern Ireland,N92000002,1995,Females,6,12830
Northern Ireland,N92000002,1995,Females,7,13063
Northern Ireland,N92000002,1995,Females,8,13158
Northern Ireland,N92000002,1995,Females,9,13115
Northern Ireland,N92000002,1995,Females,10,12939
Northern Ireland,N92000002,1995,Females,11,12957
Northern Ireland,N92000002,1995,Females,12,12882
Northern Ireland,N92000002,1995,Females,13,12858
Northern Ireland,N92000002,1995,Females,14,13111
Northern Ireland,N92000002,1995,Females,15,13096
Northern Ireland,N92000002,1995,Females,16,12702
Northern Ireland,N92000002,1995,Females,17,12357
Northern Ireland,N92000002,1995,Females,18,11338
Northern Ireland,N92000002,1995,Females,19,11444
Northern Ireland,N92000002,1995,Females,20,11392
Northern Ireland,N92000002,1995,Females,21,11652
Northern Ireland,N92000002,1995,Females,22,12159
Northern Ireland,N92000002,1995,Females,23,12009
Northern Ireland,N92000002,1995,Females,24,12613
Northern Ireland,N92000002,1995,Females,25,12402
Northern Ireland,N92000002,1995,Females,26,12763
Northern Ireland,N92000002,1995,Females,27,12724
Northern Ireland,N92000002,1995,Females,28,12714
Northern Ireland,N92000002,1995,Females,29,12964
Northern Ireland,N92000002,1995,Females,30,13271
Northern Ireland,N92000002,1995,Females,31,13015
Northern Ireland,N92000002,1995,Females,32,12782
Northern Ireland,N92000002,1995,Females,33,12698
Northern Ireland,N92000002,1995,Females,34,12443
Northern Ireland,N92000002,1995,Females,35,12239
Northern Ireland,N92000002,1995,Females,36,11784
Northern Ireland,N92000002,1995,Females,37,11642
Northern Ireland,N92000002,1995,Females,38,11273
Northern Ireland,N92000002,1995,Females,39,10812
Northern Ireland,N92000002,1995,Females,40,10146
Northern Ireland,N92000002,1995,Females,41,10013
Northern Ireland,N92000002,1995,Females,42,10115
Northern Ireland,N92000002,1995,Females,43,9624
Northern Ireland,N92000002,1995,Females,44,9786
Northern Ireland,N92000002,1995,Females,45,9931
Northern Ireland,N92000002,1995,Females,46,9836
Northern Ireland,N92000002,1995,Females,47,10075
Northern Ireland,N92000002,1995,Females,48,10298
Northern Ireland,N92000002,1995,Females,49,9329
Northern Ireland,N92000002,1995,Females,50,9443
Northern Ireland,N92000002,1995,Females,51,9412
Northern Ireland,N92000002,1995,Females,52,9375
Northern Ireland,N92000002,1995,Females,53,8519
Northern Ireland,N92000002,1995,Females,54,7870
Northern Ireland,N92000002,1995,Females,55,7794
Northern Ireland,N92000002,1995,Females,56,8007
Northern Ireland,N92000002,1995,Females,57,7731
Northern Ireland,N92000002,1995,Females,58,7818
Northern Ireland,N92000002,1995,Females,59,7682
Northern Ireland,N92000002,1995,Females,60,7250
Northern Ireland,N92000002,1995,Females,61,7198
Northern Ireland,N92000002,1995,Females,62,7342
Northern Ireland,N92000002,1995,Females,63,7297
Northern Ireland,N92000002,1995,Females,64,7449
Northern Ireland,N92000002,1995,Females,65,7444
Northern Ireland,N92000002,1995,Females,66,7195
Northern Ireland,N92000002,1995,Females,67,7033
Northern Ireland,N92000002,1995,Females,68,7121
Northern Ireland,N92000002,1995,Females,69,7100
Northern Ireland,N92000002,1995,Females,70,6690
Northern Ireland,N92000002,1995,Females,71,6717
Northern Ireland,N92000002,1995,Females,72,6596
Northern Ireland,N92000002,1995,Females,73,6566
Northern Ireland,N92000002,1995,Females,74,6451
Northern Ireland,N92000002,1995,Females,75,6088
Northern Ireland,N92000002,1995,Females,76,5195
Northern Ireland,N92000002,1995,Females,77,4629
Northern Ireland,N92000002,1995,Females,78,4449
Northern Ireland,N92000002,1995,Females,79,4397
Northern Ireland,N92000002,1995,Females,80,4434
Northern Ireland,N92000002,1995,Females,81,4191
Northern Ireland,N92000002,1995,Females,82,3844
Northern Ireland,N92000002,1995,Females,83,3546
Northern Ireland,N92000002,1995,Females,84,3183
Northern Ireland,N92000002,1995,Females,85,2773
Northern Ireland,N92000002,1995,Females,86,2490
Northern Ireland,N92000002,1995,Females,87,2170
Northern Ireland,N92000002,1995,Females,88,1800
Northern Ireland,N92000002,1995,Females,89,1693
Northern Ireland,N92000002,1995,Females,90,5259
Northern Ireland,N92000002,1995,Males,0,12257
Northern Ireland,N92000002,1995,Males,1,12353
Northern Ireland,N92000002,1995,Males,2,12566
Northern Ireland,N92000002,1995,Males,3,13202
Northern Ireland,N92000002,1995,Males,4,13370
Northern Ireland,N92000002,1995,Males,5,13386
Northern Ireland,N92000002,1995,Males,6,13550
Northern Ireland,N92000002,1995,Males,7,13785
Northern Ireland,N92000002,1995,Males,8,13921
Northern Ireland,N92000002,1995,Males,9,13764
Northern Ireland,N92000002,1995,Males,10,13679
Northern Ireland,N92000002,1995,Males,11,13432
Northern Ireland,N92000002,1995,Males,12,13430
Northern Ireland,N92000002,1995,Males,13,13118
Northern Ireland,N92000002,1995,Males,14,13506
Northern Ireland,N92000002,1995,Males,15,13607
Northern Ireland,N92000002,1995,Males,16,12760
Northern Ireland,N92000002,1995,Males,17,12405
Northern Ireland,N92000002,1995,Males,18,11622
Northern Ireland,N92000002,1995,Males,19,11917
Northern Ireland,N92000002,1995,Males,20,11920
Northern Ireland,N92000002,1995,Males,21,12392
Northern Ireland,N92000002,1995,Males,22,12899
Northern Ireland,N92000002,1995,Males,23,12651
Northern Ireland,N92000002,1995,Males,24,13196
Northern Ireland,N92000002,1995,Males,25,12675
Northern Ireland,N92000002,1995,Males,26,12787
Northern Ireland,N92000002,1995,Males,27,12858
Northern Ireland,N92000002,1995,Males,28,12675
Northern Ireland,N92000002,1995,Males,29,12904
Northern Ireland,N92000002,1995,Males,30,12932
Northern Ireland,N92000002,1995,Males,31,12673
Northern Ireland,N92000002,1995,Males,32,12586
Northern Ireland,N92000002,1995,Males,33,12128
Northern Ireland,N92000002,1995,Males,34,12017
Northern Ireland,N92000002,1995,Males,35,11821
Northern Ireland,N92000002,1995,Males,36,11306
Northern Ireland,N92000002,1995,Males,37,11282
Northern Ireland,N92000002,1995,Males,38,10935
Northern Ireland,N92000002,1995,Males,39,10775
Northern Ireland,N92000002,1995,Males,40,10342
Northern Ireland,N92000002,1995,Males,41,10269
Northern Ireland,N92000002,1995,Males,42,10161
Northern Ireland,N92000002,1995,Males,43,9659
Northern Ireland,N92000002,1995,Males,44,9780
Northern Ireland,N92000002,1995,Males,45,9743
Northern Ireland,N92000002,1995,Males,46,9667
Northern Ireland,N92000002,1995,Males,47,9686
Northern Ireland,N92000002,1995,Males,48,9906
Northern Ireland,N92000002,1995,Males,49,9279
Northern Ireland,N92000002,1995,Males,50,9104
Northern Ireland,N92000002,1995,Males,51,9217
Northern Ireland,N92000002,1995,Males,52,9038
Northern Ireland,N92000002,1995,Males,53,8224
Northern Ireland,N92000002,1995,Males,54,7602
Northern Ireland,N92000002,1995,Males,55,7454
Northern Ireland,N92000002,1995,Males,56,7515
Northern Ireland,N92000002,1995,Males,57,7360
Northern Ireland,N92000002,1995,Males,58,7349
Northern Ireland,N92000002,1995,Males,59,7145
Northern Ireland,N92000002,1995,Males,60,6722
Northern Ireland,N92000002,1995,Males,61,6613
Northern Ireland,N92000002,1995,Males,62,6472
Northern Ireland,N92000002,1995,Males,63,6416
Northern Ireland,N92000002,1995,Males,64,6326
Northern Ireland,N92000002,1995,Males,65,6181
Northern Ireland,N92000002,1995,Males,66,5926
Northern Ireland,N92000002,1995,Males,67,5687
Northern Ireland,N92000002,1995,Males,68,5805
Northern Ireland,N92000002,1995,Males,69,5692
Northern Ireland,N92000002,1995,Males,70,5387
Northern Ireland,N92000002,1995,Males,71,5161
Northern Ireland,N92000002,1995,Males,72,4778
Northern Ireland,N92000002,1995,Males,73,4691
Northern Ireland,N92000002,1995,Males,74,4577
Northern Ireland,N92000002,1995,Males,75,4331
Northern Ireland,N92000002,1995,Males,76,3586
Northern Ireland,N92000002,1995,Males,77,3001
Northern Ireland,N92000002,1995,Males,78,2920
Northern Ireland,N92000002,1995,Males,79,2592
Northern Ireland,N92000002,1995,Males,80,2553
Northern Ireland,N92000002,1995,Males,81,2286
Northern Ireland,N92000002,1995,Males,82,2060
Northern Ireland,N92000002,1995,Males,83,1728
Northern Ireland,N92000002,1995,Males,84,1479
Northern Ireland,N92000002,1995,Males,85,1201
Northern Ireland,N92000002,1995,Males,86,1051
Northern Ireland,N92000002,1995,Males,87,763
Northern Ireland,N92000002,1995,Males,88,674
Northern Ireland,N92000002,1995,Males,89,575
Northern Ireland,N92000002,1995,Males,90,1238
Northern Ireland,N92000002,1996,All persons,0,23668
Northern Ireland,N92000002,1996,All persons,1,24031
Northern Ireland,N92000002,1996,All persons,2,24559
Northern Ireland,N92000002,1996,All persons,3,24745
Northern Ireland,N92000002,1996,All persons,4,25869
Northern Ireland,N92000002,1996,All persons,5,26200
Northern Ireland,N92000002,1996,All persons,6,26100
Northern Ireland,N92000002,1996,All persons,7,26482
Northern Ireland,N92000002,1996,All persons,8,26911
Northern Ireland,N92000002,1996,All persons,9,27160
Northern Ireland,N92000002,1996,All persons,10,26985
Northern Ireland,N92000002,1996,All persons,11,26790
Northern Ireland,N92000002,1996,All persons,12,26471
Northern Ireland,N92000002,1996,All persons,13,26473
Northern Ireland,N92000002,1996,All persons,14,26080
Northern Ireland,N92000002,1996,All persons,15,26603
Northern Ireland,N92000002,1996,All persons,16,26616
Northern Ireland,N92000002,1996,All persons,17,25360
Northern Ireland,N92000002,1996,All persons,18,23315
Northern Ireland,N92000002,1996,All persons,19,22210
Northern Ireland,N92000002,1996,All persons,20,23172
Northern Ireland,N92000002,1996,All persons,21,23073
Northern Ireland,N92000002,1996,All persons,22,24104
Northern Ireland,N92000002,1996,All persons,23,24802
Northern Ireland,N92000002,1996,All persons,24,24755
Northern Ireland,N92000002,1996,All persons,25,25581
Northern Ireland,N92000002,1996,All persons,26,25357
Northern Ireland,N92000002,1996,All persons,27,25827
Northern Ireland,N92000002,1996,All persons,28,25746
Northern Ireland,N92000002,1996,All persons,29,25718
Northern Ireland,N92000002,1996,All persons,30,26041
Northern Ireland,N92000002,1996,All persons,31,26399
Northern Ireland,N92000002,1996,All persons,32,25978
Northern Ireland,N92000002,1996,All persons,33,25599
Northern Ireland,N92000002,1996,All persons,34,24988
Northern Ireland,N92000002,1996,All persons,35,24587
Northern Ireland,N92000002,1996,All persons,36,24188
Northern Ireland,N92000002,1996,All persons,37,23191
Northern Ireland,N92000002,1996,All persons,38,23053
Northern Ireland,N92000002,1996,All persons,39,22281
Northern Ireland,N92000002,1996,All persons,40,21639
Northern Ireland,N92000002,1996,All persons,41,20595
Northern Ireland,N92000002,1996,All persons,42,20348
Northern Ireland,N92000002,1996,All persons,43,20322
Northern Ireland,N92000002,1996,All persons,44,19324
Northern Ireland,N92000002,1996,All persons,45,19578
Northern Ireland,N92000002,1996,All persons,46,19693
Northern Ireland,N92000002,1996,All persons,47,19559
Northern Ireland,N92000002,1996,All persons,48,19777
Northern Ireland,N92000002,1996,All persons,49,20223
Northern Ireland,N92000002,1996,All persons,50,18626
Northern Ireland,N92000002,1996,All persons,51,18541
Northern Ireland,N92000002,1996,All persons,52,18603
Northern Ireland,N92000002,1996,All persons,53,18407
Northern Ireland,N92000002,1996,All persons,54,16699
Northern Ireland,N92000002,1996,All persons,55,15456
Northern Ireland,N92000002,1996,All persons,56,15211
Northern Ireland,N92000002,1996,All persons,57,15488
Northern Ireland,N92000002,1996,All persons,58,15045
Northern Ireland,N92000002,1996,All persons,59,15120
Northern Ireland,N92000002,1996,All persons,60,14748
Northern Ireland,N92000002,1996,All persons,61,13908
Northern Ireland,N92000002,1996,All persons,62,13674
Northern Ireland,N92000002,1996,All persons,63,13702
Northern Ireland,N92000002,1996,All persons,64,13590
Northern Ireland,N92000002,1996,All persons,65,13596
Northern Ireland,N92000002,1996,All persons,66,13410
Northern Ireland,N92000002,1996,All persons,67,12918
Northern Ireland,N92000002,1996,All persons,68,12469
Northern Ireland,N92000002,1996,All persons,69,12648
